payment_id,employee_id,amount,payment_date,status
18182,1516,8371.68,2025-04-25,Processed
18183,1516,8385.2,2025-05-25,Processed
18184,1516,8241.42,2025-06-25,Processed
18185,1516,8356.4,2025-07-25,Processed
18186,1516,8384.47,2025-08-25,Processed
18187,1516,8311.81,2025-09-25,Processed
18188,1516,8268.56,2025-10-25,Processed
18189,1516,8362.59,2025-11-25,Processed
18190,1516,8482.0,2025-12-25,Processed
18191,1516,8901.32,2026-01-25,Processed
18192,1516,8927.26,2026-02-25,Processed
18193,1517,16209.74,2025-03-25,Processed
18194,1517,16524.31,2025-04-25,Processed
18195,1517,16376.26,2025-05-25,Processed
18196,1517,16239.55,2025-06-25,Processed
18197,1517,16466.99,2025-07-25,Processed
18198,1517,16161.7,2025-08-25,Processed
18199,1517,16424.47,2025-09-25,Processed
18200,1517,16229.2,2025-10-25,Processed
18201,1517,16175.49,2025-11-25,Processed
18202,1517,16703.26,2025-12-25,Pending
18203,1517,18142.83,2026-01-25,Processed
18204,1517,18386.34,2026-02-25,Processed
18205,1518,1488.16,2025-03-25,Failed
18206,1518,1501.11,2025-04-25,Processed
18207,1518,1497.69,2025-05-25,Processed
18208,1518,1487.63,2025-06-25,Processed
18209,1518,1513.54,2025-07-25,Processed
18210,1518,1479.07,2025-08-25,Processed
18211,1518,1474.66,2025-09-25,Processed
18212,1518,1517.58,2025-10-25,Processed
18213,1518,1511.47,2025-11-25,Processed
18214,1518,1501.41,2025-12-25,Processed
18215,1518,1617.58,2026-01-25,Processed
18216,1518,1613.67,2026-02-25,Processed
18217,1519,18299.01,2025-03-25,Processed
18218,1519,18377.52,2025-04-25,Processed
18219,1519,18398.71,2025-05-25,Processed
18220,1519,18518.82,2025-06-25,Processed
18221,1519,18533.01,2025-07-25,Pending
18222,1519,18287.79,2025-08-25,Processed
18223,1519,18314.19,2025-09-25,Processed
18224,1519,18284.9,2025-10-25,Processed
18225,1519,18404.61,2025-11-25,Processed
18226,1519,18343.46,2025-12-25,Processed
18227,1519,20581.15,2026-01-25,Processed
18228,1519,20746.39,2026-02-25,Processed
18229,1520,8003.98,2025-03-25,Processed
18230,1520,8087.12,2025-04-25,Failed
18231,1520,7980.68,2025-05-25,Failed
18232,1520,8084.76,2025-06-25,Processed
18233,1520,7829.05,2025-07-25,Processed
18234,1520,7795.49,2025-08-25,Processed
18235,1520,7962.7,2025-09-25,Pending
18236,1520,8091.09,2025-10-25,Processed
18237,1520,7911.42,2025-11-25,Processed
18238,1520,7846.15,2025-12-25,Failed
18239,1520,8637.38,2026-01-25,Processed
18240,1520,8522.79,2026-02-25,Pending
18241,1521,1601.72,2025-03-25,Processed
18242,1521,1618.26,2025-04-25,Processed
18243,1521,1613.3,2025-05-25,Processed
18244,1521,1574.84,2025-06-25,Processed
18245,1521,1577.07,2025-07-25,Processed
18246,1521,1579.92,2025-08-25,Processed
18247,1521,1581.38,2025-09-25,Processed
18248,1521,1562.69,2025-10-25,Processed
18249,1521,1604.72,2025-11-25,Processed
18250,1521,1579.53,2025-12-25,Processed
18251,1521,1793.49,2026-01-25,Processed
18252,1521,1729.84,2026-02-25,Processed
18253,1522,4605.34,2025-03-25,Processed
18254,1522,4555.03,2025-04-25,Processed
18255,1522,4520.76,2025-05-25,Pending
18256,1522,4497.12,2025-06-25,Processed
18257,1522,4520.43,2025-07-25,Processed
18258,1522,4485.39,2025-08-25,Processed
18259,1522,4539.25,2025-09-25,Processed
18260,1522,4443.54,2025-10-25,Processed
18261,1522,4538.96,2025-11-25,Processed
18262,1522,4476.49,2025-12-25,Processed
18263,1522,4714.06,2026-01-25,Processed
18264,1522,4718.9,2026-02-25,Processed
18265,1523,9870.17,2025-03-25,Processed
18266,1523,9729.89,2025-04-25,Processed
18267,1523,10055.0,2025-05-25,Processed
18268,1523,9943.37,2025-06-25,Processed
18269,1523,9747.08,2025-07-25,Processed
18270,1523,9903.58,2025-08-25,Processed
18271,1523,9898.16,2025-09-25,Processed
18272,1523,9725.18,2025-10-25,Processed
18273,1523,9941.56,2025-11-25,Processed
18274,1523,10021.34,2025-12-25,Processed
18275,1523,10759.02,2026-01-25,Processed
18276,1523,11046.18,2026-02-25,Processed
18277,1524,2604.41,2025-03-25,Processed
18278,1524,2667.73,2025-04-25,Processed
18279,1524,2576.02,2025-05-25,Processed
18280,1524,2619.47,2025-06-25,Processed
18281,1524,2631.1,2025-07-25,Processed
18282,1524,2594.46,2025-08-25,Pending
18283,1524,2649.37,2025-09-25,Processed
18284,1524,2634.22,2025-10-25,Processed
18285,1524,2570.4,2025-11-25,Processed
18286,1524,2632.28,2025-12-25,Processed
18287,1524,2794.41,2026-01-25,Failed
18288,1524,2884.91,2026-02-25,Processed
18289,1525,2058.27,2025-03-25,Processed
18290,1525,2009.26,2025-04-25,Processed
18291,1525,2029.41,2025-05-25,Processed
18292,1525,2011.21,2025-06-25,Processed
18293,1525,2048.41,2025-07-25,Processed
18294,1525,2060.96,2025-08-25,Processed
18295,1525,2014.64,2025-09-25,Processed
18296,1525,2050.85,2025-10-25,Processed
18297,1525,2025.95,2025-11-25,Processed
18298,1525,2017.7,2025-12-25,Pending
18299,1525,2260.17,2026-01-25,Processed
18300,1525,2256.28,2026-02-25,Failed
18301,1526,2379.38,2025-03-25,Processed
18302,1526,2340.51,2025-04-25,Processed
18303,1526,2346.52,2025-05-25,Processed
18304,1526,2403.92,2025-06-25,Processed
18305,1526,2379.96,2025-07-25,Processed
18306,1526,2393.95,2025-08-25,Pending
18307,1526,2341.44,2025-09-25,Processed
18308,1526,2367.22,2025-10-25,Processed
18309,1526,2407.64,2025-11-25,Processed
18310,1526,2345.94,2025-12-25,Processed
18311,1526,2489.02,2026-01-25,Processed
18312,1526,2476.78,2026-02-25,Processed
18313,1527,4642.98,2025-03-25,Processed
18314,1527,4780.24,2025-04-25,Processed
18315,1527,4799.48,2025-05-25,Processed
18316,1527,4719.99,2025-06-25,Processed
18317,1527,4758.8,2025-07-25,Failed
18318,1527,4774.68,2025-08-25,Processed
18319,1527,4744.92,2025-09-25,Pending
18320,1527,4621.25,2025-10-25,Processed
18321,1527,4642.62,2025-11-25,Processed
18322,1527,4626.3,2025-12-25,Processed
18323,1527,4861.06,2026-01-25,Processed
18324,1527,4877.99,2026-02-25,Processed
18325,1528,4631.52,2025-03-25,Processed
18326,1528,4598.49,2025-04-25,Processed
18327,1528,4685.59,2025-05-25,Processed
18328,1528,4637.57,2025-06-25,Processed
18329,1528,4735.42,2025-07-25,Processed
18330,1528,4587.91,2025-08-25,Processed
18331,1528,4744.12,2025-09-25,Processed
18332,1528,4765.13,2025-10-25,Processed
18333,1528,4720.46,2025-11-25,Processed
18334,1528,4723.74,2025-12-25,Processed
18335,1528,5156.02,2026-01-25,Processed
18336,1528,5319.93,2026-02-25,Processed
18337,1529,1807.48,2025-03-25,Processed
18338,1529,1804.12,2025-04-25,Failed
18339,1529,1777.99,2025-05-25,Processed
18340,1529,1791.19,2025-06-25,Processed
18341,1529,1798.93,2025-07-25,Processed
18342,1529,1796.53,2025-08-25,Processed
18343,1529,1802.58,2025-09-25,Processed
18344,1529,1758.05,2025-10-25,Processed
18345,1529,1777.6,2025-11-25,Failed
18346,1529,1783.2,2025-12-25,Processed
18347,1529,1871.88,2026-01-25,Processed
18348,1529,1869.33,2026-02-25,Processed
18349,1530,3929.88,2025-03-25,Processed
18350,1530,3949.96,2025-04-25,Processed
18351,1530,3881.93,2025-05-25,Processed
18352,1530,4021.56,2025-06-25,Failed
18353,1530,3992.92,2025-07-25,Processed
18354,1530,3987.48,2025-08-25,Processed
18355,1530,3899.3,2025-09-25,Processed
18356,1530,3967.4,2025-10-25,Processed
18357,1530,3955.7,2025-11-25,Processed
18358,1530,4027.25,2025-12-25,Processed
18359,1530,4358.53,2026-01-25,Processed
18360,1530,4406.34,2026-02-25,Processed
18361,1531,3218.72,2025-03-25,Processed
18362,1531,3200.46,2025-04-25,Failed
18363,1531,3288.58,2025-05-25,Processed
18364,1531,3211.31,2025-06-25,Processed
18365,1531,3213.54,2025-07-25,Processed
18366,1531,3295.69,2025-08-25,Processed
18367,1531,3233.79,2025-09-25,Processed
18368,1531,3280.54,2025-10-25,Processed
18369,1531,3318.24,2025-11-25,Processed
18370,1531,3239.79,2025-12-25,Processed
18371,1531,3396.69,2026-01-25,Processed
18372,1531,3399.99,2026-02-25,Processed
18373,1532,3003.14,2025-03-25,Processed
18374,1532,3006.25,2025-04-25,Processed
18375,1532,3048.36,2025-05-25,Processed
18376,1532,3034.77,2025-06-25,Processed
18377,1532,3081.93,2025-07-25,Processed
18378,1532,3101.94,2025-08-25,Processed
18379,1532,3091.49,2025-09-25,Failed
18380,1532,3060.42,2025-10-25,Processed
18381,1532,3008.06,2025-11-25,Processed
18382,1532,3082.32,2025-12-25,Processed
18383,1532,3213.5,2026-01-25,Processed
18384,1532,3312.42,2026-02-25,Processed
18385,1533,2624.82,2025-03-25,Processed
18386,1533,2612.15,2025-04-25,Processed
18387,1533,2681.17,2025-05-25,Processed
18388,1533,2684.42,2025-06-25,Pending
18389,1533,2624.9,2025-07-25,Pending
18390,1533,2626.58,2025-08-25,Processed
18391,1533,2650.33,2025-09-25,Processed
18392,1533,2666.59,2025-10-25,Processed
18393,1533,2595.76,2025-11-25,Processed
18394,1533,2651.78,2025-12-25,Processed
18395,1533,2920.92,2026-01-25,Processed
18396,1533,2997.2,2026-02-25,Processed
18397,1534,11726.93,2025-03-25,Processed
18398,1534,11413.13,2025-04-25,Failed
18399,1534,11636.63,2025-05-25,Processed
18400,1534,11399.13,2025-06-25,Processed
18401,1534,11628.99,2025-07-25,Processed
18402,1534,11656.55,2025-08-25,Processed
18403,1534,11403.02,2025-09-25,Processed
18404,1534,11618.97,2025-10-25,Processed
18405,1534,11663.31,2025-11-25,Processed
18406,1534,11454.34,2025-12-25,Processed
18407,1534,11936.77,2026-01-25,Processed
18408,1534,12171.42,2026-02-25,Processed
18409,1535,4760.33,2025-03-25,Processed
18410,1535,4731.34,2025-04-25,Pending
18411,1535,4659.01,2025-05-25,Processed
18412,1535,4677.84,2025-06-25,Processed
18413,1535,4629.81,2025-07-25,Processed
18414,1535,4608.05,2025-08-25,Pending
18415,1535,4667.65,2025-09-25,Processed
18416,1535,4664.18,2025-10-25,Processed
18417,1535,4675.1,2025-11-25,Pending
18418,1535,4755.6,2025-12-25,Processed
18419,1535,5105.01,2026-01-25,Processed
18420,1535,5007.86,2026-02-25,Processed
18421,1536,2451.06,2025-03-25,Processed
18422,1536,2429.56,2025-04-25,Processed
18423,1536,2439.59,2025-05-25,Processed
18424,1536,2395.09,2025-06-25,Processed
18425,1536,2403.53,2025-07-25,Processed
18426,1536,2405.45,2025-08-25,Processed
18427,1536,2373.92,2025-09-25,Processed
18428,1536,2421.55,2025-10-25,Processed
18429,1536,2442.07,2025-11-25,Processed
18430,1536,2371.0,2025-12-25,Processed
18431,1536,2540.03,2026-01-25,Processed
18432,1536,2493.23,2026-02-25,Processed
18433,1537,1911.67,2025-03-25,Processed
18434,1537,1917.15,2025-04-25,Processed
18435,1537,1888.7,2025-05-25,Processed
18436,1537,1926.23,2025-06-25,Processed
18437,1537,1906.05,2025-07-25,Processed
18438,1537,1930.33,2025-08-25,Processed
18439,1537,1922.28,2025-09-25,Processed
18440,1537,1930.29,2025-10-25,Processed
18441,1537,1865.74,2025-11-25,Processed
18442,1537,1882.73,2025-12-25,Processed
18443,1537,1987.43,2026-01-25,Processed
18444,1537,2023.11,2026-02-25,Processed
18445,1538,2138.39,2025-03-25,Processed
18446,1538,2171.12,2025-04-25,Processed
18447,1538,2126.37,2025-05-25,Processed
18448,1538,2127.43,2025-06-25,Processed
18449,1538,2175.05,2025-07-25,Processed
18450,1538,2134.82,2025-08-25,Processed
18451,1538,2165.99,2025-09-25,Processed
18452,1538,2118.61,2025-10-25,Processed
18453,1538,2179.61,2025-11-25,Processed
18454,1538,2147.56,2025-12-25,Processed
18455,1538,2318.18,2026-01-25,Processed
18456,1538,2356.19,2026-02-25,Processed
18457,1539,15923.66,2025-03-25,Processed
18458,1539,15908.61,2025-04-25,Processed
18459,1539,15388.15,2025-05-25,Processed
18460,1539,15549.19,2025-06-25,Processed
18461,1539,15636.72,2025-07-25,Processed
18462,1539,15466.8,2025-08-25,Processed
18463,1539,15816.43,2025-09-25,Processed
18464,1539,15474.47,2025-10-25,Processed
18465,1539,15576.11,2025-11-25,Processed
18466,1539,15774.61,2025-12-25,Processed
18467,1539,17064.88,2026-01-25,Pending
18468,1539,17215.41,2026-02-25,Processed
18469,1540,1487.9,2025-03-25,Processed
18470,1540,1523.75,2025-04-25,Processed
18471,1540,1494.78,2025-05-25,Processed
18472,1540,1505.91,2025-06-25,Pending
18473,1540,1482.84,2025-07-25,Processed
18474,1540,1489.07,2025-08-25,Processed
18475,1540,1500.19,2025-09-25,Processed
18476,1540,1501.53,2025-10-25,Processed
18477,1540,1535.23,2025-11-25,Processed
18478,1540,1525.7,2025-12-25,Processed
18479,1540,1695.74,2026-01-25,Processed
18480,1540,1671.6,2026-02-25,Processed
18481,1541,12091.24,2025-03-25,Processed
18482,1541,12087.43,2025-04-25,Processed
18483,1541,12090.67,2025-05-25,Processed
18484,1541,12259.4,2025-06-25,Pending
18485,1541,12190.17,2025-07-25,Processed
18486,1541,12119.37,2025-08-25,Processed
18487,1541,12004.27,2025-09-25,Processed
18488,1541,11942.45,2025-10-25,Processed
18489,1541,12038.24,2025-11-25,Processed
18490,1541,11984.01,2025-12-25,Processed
18491,1541,13219.09,2026-01-25,Processed
18492,1541,13547.64,2026-02-25,Processed
18493,1542,1672.07,2025-03-25,Processed
18494,1542,1651.09,2025-04-25,Processed
18495,1542,1700.76,2025-05-25,Processed
18496,1542,1685.1,2025-06-25,Processed
18497,1542,1662.0,2025-07-25,Processed
18498,1542,1706.27,2025-08-25,Processed
18499,1542,1649.2,2025-09-25,Processed
18500,1542,1659.72,2025-10-25,Processed
18501,1542,1696.69,2025-11-25,Processed
18502,1542,1693.82,2025-12-25,Processed
18503,1542,1754.52,2026-01-25,Processed
18504,1542,1811.39,2026-02-25,Processed
18505,1543,5173.74,2025-03-25,Processed
18506,1543,5149.14,2025-04-25,Pending
18507,1543,5215.93,2025-05-25,Processed
18508,1543,5298.11,2025-06-25,Processed
18509,1543,5117.41,2025-07-25,Processed
18510,1543,5268.0,2025-08-25,Processed
18511,1543,5227.69,2025-09-25,Processed
18512,1543,5197.04,2025-10-25,Pending
18513,1543,5263.47,2025-11-25,Processed
18514,1543,5309.71,2025-12-25,Processed
18515,1543,5438.02,2026-01-25,Processed
18516,1543,5607.77,2026-02-25,Processed
18517,1544,17207.01,2025-03-25,Processed
18518,1544,17049.1,2025-04-25,Processed
18519,1544,17141.58,2025-05-25,Processed
18520,1544,17259.42,2025-06-25,Processed
18521,1544,17278.16,2025-07-25,Processed
18522,1544,17378.56,2025-08-25,Processed
18523,1544,17041.49,2025-09-25,Processed
18524,1544,16950.26,2025-10-25,Processed
18525,1544,17186.98,2025-11-25,Processed
18526,1544,17033.89,2025-12-25,Processed
18527,1544,18528.68,2026-01-25,Processed
18528,1544,18330.16,2026-02-25,Processed
18529,1545,1381.23,2025-03-25,Processed
18530,1545,1393.48,2025-04-25,Processed
18531,1545,1399.48,2025-05-25,Processed
18532,1545,1382.55,2025-06-25,Processed
18533,1545,1364.4,2025-07-25,Processed
18534,1545,1378.2,2025-08-25,Processed
18535,1545,1398.76,2025-09-25,Processed
18536,1545,1378.1,2025-10-25,Processed
18537,1545,1393.79,2025-11-25,Processed
18538,1545,1383.32,2025-12-25,Processed
18539,1545,1482.27,2026-01-25,Processed
18540,1545,1440.56,2026-02-25,Processed
18541,1546,9738.52,2025-03-25,Processed
18542,1546,9615.54,2025-04-25,Processed
18543,1546,9560.35,2025-05-25,Processed
18544,1546,9729.97,2025-06-25,Processed
18545,1546,9728.66,2025-07-25,Processed
18546,1546,9809.35,2025-08-25,Processed
18547,1546,9824.08,2025-09-25,Processed
18548,1546,9817.48,2025-10-25,Processed
18549,1546,9693.63,2025-11-25,Processed
18550,1546,9780.08,2025-12-25,Pending
18551,1546,10533.87,2026-01-25,Processed
18552,1546,10608.11,2026-02-25,Processed
18553,1547,12652.63,2025-03-25,Processed
18554,1547,12277.55,2025-04-25,Processed
18555,1547,12632.0,2025-05-25,Processed
18556,1547,12208.22,2025-06-25,Processed
18557,1547,12334.98,2025-07-25,Processed
18558,1547,12324.91,2025-08-25,Processed
18559,1547,12493.08,2025-09-25,Processed
18560,1547,12246.89,2025-10-25,Processed
18561,1547,12620.36,2025-11-25,Pending
18562,1547,12593.61,2025-12-25,Processed
18563,1547,13553.31,2026-01-25,Processed
18564,1547,13811.0,2026-02-25,Processed
18565,1548,1842.05,2025-03-25,Processed
18566,1548,1817.95,2025-04-25,Processed
18567,1548,1832.68,2025-05-25,Processed
18568,1548,1822.87,2025-06-25,Processed
18569,1548,1824.4,2025-07-25,Processed
18570,1548,1805.71,2025-08-25,Processed
18571,1548,1815.24,2025-09-25,Processed
18572,1548,1787.32,2025-10-25,Processed
18573,1548,1807.63,2025-11-25,Processed
18574,1548,1832.24,2025-12-25,Processed
18575,1548,2066.95,2026-01-25,Processed
18576,1548,2033.88,2026-02-25,Processed
18577,1549,2309.39,2025-03-25,Processed
18578,1549,2270.67,2025-04-25,Processed
18579,1549,2317.55,2025-05-25,Processed
18580,1549,2260.09,2025-06-25,Processed
18581,1549,2279.77,2025-07-25,Processed
18582,1549,2315.07,2025-08-25,Processed
18583,1549,2282.13,2025-09-25,Processed
18584,1549,2258.17,2025-10-25,Pending
18585,1549,2330.11,2025-11-25,Processed
18586,1549,2282.13,2025-12-25,Processed
18587,1549,2362.3,2026-01-25,Processed
18588,1549,2379.31,2026-02-25,Processed
18589,1550,4042.43,2025-03-25,Processed
18590,1550,4140.1,2025-04-25,Processed
18591,1550,4065.96,2025-05-25,Processed
18592,1550,4145.08,2025-06-25,Pending
18593,1550,4041.74,2025-07-25,Processed
18594,1550,4094.0,2025-08-25,Pending
18595,1550,4125.97,2025-09-25,Processed
18596,1550,4120.07,2025-10-25,Processed
18597,1550,4111.74,2025-11-25,Processed
18598,1550,4164.76,2025-12-25,Processed
18599,1550,4332.75,2026-01-25,Processed
18600,1550,4400.41,2026-02-25,Processed
18601,1551,2488.84,2025-03-25,Processed
18602,1551,2486.61,2025-04-25,Processed
18603,1551,2504.57,2025-05-25,Processed
18604,1551,2545.05,2025-06-25,Processed
18605,1551,2507.26,2025-07-25,Processed
18606,1551,2500.21,2025-08-25,Processed
18607,1551,2527.41,2025-09-25,Processed
18608,1551,2543.08,2025-10-25,Processed
18609,1551,2506.12,2025-11-25,Processed
18610,1551,2511.4,2025-12-25,Processed
18611,1551,2806.27,2026-01-25,Processed
18612,1551,2776.38,2026-02-25,Processed
18613,1552,16834.7,2025-03-25,Processed
18614,1552,16557.65,2025-04-25,Processed
18615,1552,16494.68,2025-05-25,Processed
18616,1552,16615.88,2025-06-25,Processed
18617,1552,16850.84,2025-07-25,Processed
18618,1552,16617.23,2025-08-25,Processed
18619,1552,16877.2,2025-09-25,Processed
18620,1552,16971.78,2025-10-25,Processed
18621,1552,16361.36,2025-11-25,Processed
18622,1552,16343.64,2025-12-25,Processed
18623,1552,17430.4,2026-01-25,Processed
18624,1552,17252.95,2026-02-25,Processed
18625,1553,1649.94,2025-03-25,Pending
18626,1553,1594.82,2025-04-25,Processed
18627,1553,1613.85,2025-05-25,Processed
18628,1553,1605.32,2025-06-25,Failed
18629,1553,1653.89,2025-07-25,Processed
18630,1553,1636.85,2025-08-25,Processed
18631,1553,1652.63,2025-09-25,Processed
18632,1553,1656.55,2025-10-25,Processed
18633,1553,1625.64,2025-11-25,Processed
18634,1553,1608.55,2025-12-25,Processed
18635,1553,1697.04,2026-01-25,Processed
18636,1553,1730.38,2026-02-25,Failed
18637,1554,2616.83,2025-03-25,Processed
18638,1554,2617.99,2025-04-25,Processed
18639,1554,2677.36,2025-05-25,Processed
18640,1554,2680.98,2025-06-25,Processed
18641,1554,2683.45,2025-07-25,Processed
18642,1554,2652.17,2025-08-25,Processed
18643,1554,2698.45,2025-09-25,Pending
18644,1554,2669.42,2025-10-25,Processed
18645,1554,2623.76,2025-11-25,Processed
18646,1554,2697.51,2025-12-25,Processed
18647,1554,2923.35,2026-01-25,Processed
18648,1554,2962.79,2026-02-25,Processed
18649,1555,3859.07,2025-03-25,Processed
18650,1555,3806.4,2025-04-25,Processed
18651,1555,3917.79,2025-05-25,Processed
18652,1555,3827.66,2025-06-25,Processed
18653,1555,3904.71,2025-07-25,Processed
18654,1555,3887.41,2025-08-25,Processed
18655,1555,3876.14,2025-09-25,Processed
18656,1555,3813.45,2025-10-25,Processed
18657,1555,3817.87,2025-11-25,Processed
18658,1555,3791.09,2025-12-25,Processed
18659,1555,4064.51,2026-01-25,Processed
18660,1555,4144.29,2026-02-25,Processed
18661,1556,15373.32,2025-03-25,Processed
18662,1556,15613.34,2025-04-25,Processed
18663,1556,15418.48,2025-05-25,Processed
18664,1556,15632.04,2025-06-25,Processed
18665,1556,15750.37,2025-07-25,Processed
18666,1556,15295.08,2025-08-25,Processed
18667,1556,15679.93,2025-09-25,Processed
18668,1556,15531.24,2025-10-25,Processed
18669,1556,15652.08,2025-11-25,Processed
18670,1556,15549.64,2025-12-25,Processed
18671,1556,16417.82,2026-01-25,Processed
18672,1556,16312.89,2026-02-25,Processed
18673,1557,5961.63,2025-03-25,Processed
18674,1557,6069.93,2025-04-25,Processed
18675,1557,6009.85,2025-05-25,Processed
18676,1557,5912.06,2025-06-25,Failed
18677,1557,6031.09,2025-07-25,Processed
18678,1557,6017.22,2025-08-25,Processed
18679,1557,5901.17,2025-09-25,Processed
18680,1557,5837.51,2025-10-25,Pending
18681,1557,5862.24,2025-11-25,Processed
18682,1557,6043.02,2025-12-25,Processed
18683,1557,6535.73,2026-01-25,Processed
18684,1557,6533.09,2026-02-25,Failed
18685,1558,2803.89,2025-03-25,Processed
18686,1558,2819.95,2025-04-25,Processed
18687,1558,2802.36,2025-05-25,Processed
18688,1558,2783.12,2025-06-25,Processed
18689,1558,2742.89,2025-07-25,Processed
18690,1558,2774.27,2025-08-25,Processed
18691,1558,2741.88,2025-09-25,Processed
18692,1558,2805.57,2025-10-25,Processed
18693,1558,2758.89,2025-11-25,Processed
18694,1558,2808.41,2025-12-25,Processed
18695,1558,3005.35,2026-01-25,Processed
18696,1558,2947.1,2026-02-25,Processed
18697,1559,2004.52,2025-03-25,Processed
18698,1559,2018.61,2025-04-25,Processed
18699,1559,1974.79,2025-05-25,Processed
18700,1559,2045.35,2025-06-25,Processed
18701,1559,2015.25,2025-07-25,Processed
18702,1559,2009.96,2025-08-25,Processed
18703,1559,2036.61,2025-09-25,Processed
18704,1559,2038.73,2025-10-25,Processed
18705,1559,2011.12,2025-11-25,Processed
18706,1559,2043.67,2025-12-25,Pending
18707,1559,2067.62,2026-01-25,Processed
18708,1559,2108.24,2026-02-25,Processed
18709,1560,3468.06,2025-03-25,Processed
18710,1560,3483.43,2025-04-25,Processed
18711,1560,3464.43,2025-05-25,Processed
18712,1560,3475.13,2025-06-25,Processed
18713,1560,3533.44,2025-07-25,Processed
18714,1560,3501.46,2025-08-25,Processed
18715,1560,3557.82,2025-09-25,Processed
18716,1560,3528.45,2025-10-25,Processed
18717,1560,3456.84,2025-11-25,Processed
18718,1560,3455.54,2025-12-25,Processed
18719,1560,3772.8,2026-01-25,Processed
18720,1560,3651.33,2026-02-25,Processed
18721,1561,2569.22,2025-03-25,Processed
18722,1561,2639.32,2025-04-25,Processed
18723,1561,2611.78,2025-05-25,Processed
18724,1561,2568.87,2025-06-25,Processed
18725,1561,2568.07,2025-07-25,Processed
18726,1561,2634.92,2025-08-25,Processed
18727,1561,2638.16,2025-09-25,Processed
18728,1561,2571.91,2025-10-25,Processed
18729,1561,2588.99,2025-11-25,Processed
18730,1561,2632.01,2025-12-25,Processed
18731,1561,2897.27,2026-01-25,Processed
18732,1561,2863.45,2026-02-25,Processed
18733,1562,8360.57,2025-03-25,Processed
18734,1562,8167.91,2025-04-25,Processed
18735,1562,8112.21,2025-05-25,Processed
18736,1562,8293.84,2025-06-25,Processed
18737,1562,8238.12,2025-07-25,Processed
18738,1562,8341.83,2025-08-25,Processed
18739,1562,8087.37,2025-09-25,Pending
18740,1562,8338.25,2025-10-25,Processed
18741,1562,8157.16,2025-11-25,Processed
18742,1562,8276.12,2025-12-25,Processed
18743,1562,8618.19,2026-01-25,Processed
18744,1562,8655.15,2026-02-25,Processed
18745,1563,11874.5,2025-03-25,Pending
18746,1563,11801.28,2025-04-25,Processed
18747,1563,11955.14,2025-05-25,Processed
18748,1563,12096.26,2025-06-25,Processed
18749,1563,11852.92,2025-07-25,Processed
18750,1563,11818.98,2025-08-25,Processed
18751,1563,11831.61,2025-09-25,Processed
18752,1563,12151.62,2025-10-25,Processed
18753,1563,11869.98,2025-11-25,Processed
18754,1563,11700.15,2025-12-25,Processed
18755,1563,13266.05,2026-01-25,Processed
18756,1563,12965.6,2026-02-25,Processed
18757,1564,4035.96,2025-03-25,Processed
18758,1564,3976.28,2025-04-25,Processed
18759,1564,3959.29,2025-05-25,Processed
18760,1564,3940.52,2025-06-25,Processed
18761,1564,4022.31,2025-07-25,Processed
18762,1564,3918.62,2025-08-25,Processed
18763,1564,3925.24,2025-09-25,Pending
18764,1564,3899.37,2025-10-25,Processed
18765,1564,4000.21,2025-11-25,Processed
18766,1564,3974.3,2025-12-25,Processed
18767,1564,4261.91,2026-01-25,Processed
18768,1564,4336.51,2026-02-25,Processed
18769,1565,5985.22,2025-03-25,Processed
18770,1565,5888.66,2025-04-25,Processed
18771,1565,5993.72,2025-05-25,Processed
18772,1565,5886.51,2025-06-25,Pending
18773,1565,5983.48,2025-07-25,Processed
18774,1565,5811.87,2025-08-25,Processed
18775,1565,5934.45,2025-09-25,Processed
18776,1565,6033.56,2025-10-25,Processed
18777,1565,6036.33,2025-11-25,Processed
18778,1565,5870.63,2025-12-25,Processed
18779,1565,6257.03,2026-01-25,Processed
18780,1565,6463.45,2026-02-25,Processed
18781,1566,1533.78,2025-03-25,Failed
18782,1566,1522.55,2025-04-25,Processed
18783,1566,1505.89,2025-05-25,Processed
18784,1566,1556.91,2025-06-25,Processed
18785,1566,1531.43,2025-07-25,Processed
18786,1566,1516.3,2025-08-25,Processed
18787,1566,1520.42,2025-09-25,Processed
18788,1566,1515.55,2025-10-25,Processed
18789,1566,1535.81,2025-11-25,Processed
18790,1566,1555.89,2025-12-25,Processed
18791,1566,1692.9,2026-01-25,Pending
18792,1566,1717.73,2026-02-25,Processed
18793,1567,16584.0,2025-03-25,Processed
18794,1567,16470.35,2025-04-25,Processed
18795,1567,16956.84,2025-05-25,Processed
18796,1567,16504.68,2025-06-25,Pending
18797,1567,16517.87,2025-07-25,Processed
18798,1567,16961.01,2025-08-25,Processed
18799,1567,16391.58,2025-09-25,Processed
18800,1567,16808.53,2025-10-25,Processed
18801,1567,16925.16,2025-11-25,Processed
18802,1567,16643.02,2025-12-25,Processed
18803,1567,17217.45,2026-01-25,Processed
18804,1567,17035.07,2026-02-25,Processed
18805,1568,5377.16,2025-03-25,Processed
18806,1568,5457.84,2025-04-25,Processed
18807,1568,5382.02,2025-05-25,Processed
18808,1568,5380.56,2025-06-25,Processed
18809,1568,5407.51,2025-07-25,Processed
18810,1568,5412.88,2025-08-25,Processed
18811,1568,5472.14,2025-09-25,Processed
18812,1568,5353.89,2025-10-25,Pending
18813,1568,5464.67,2025-11-25,Processed
18814,1568,5409.48,2025-12-25,Processed
18815,1568,5693.72,2026-01-25,Processed
18816,1568,5708.88,2026-02-25,Processed
